14.55.25.132,13.41.107.98
70.236.29.160,66.43.234.32
205.57.5.163,205.54.132.172
11.237.236.103,10.74.52.104
201.130.237.200,201.255.50.6
125.134.8.153,126.7.140.135
208.59.235.166,216.196.20.166
10.133.5.192,11.250.132.61
60.33.26.100,60.193.17.146
15.64.237.171,12.188.205.219
62.55.28.177,63.198.227.77
16.35.27.148,16.220.239.117
62.31.9.127,63.224.137.64
10.34.7.116,11.35.248.75
13.60.5.134,14.203.133.153
70.235.26.184,66.47.17.69
16.134.29.100,16.121.148.90
64.134.28.148,71.6.146.236
16.134.27.157,16.121.144.2
14.64.237.135,13.124.234.0
127.60.7.105,124.203.248.168
63.64.236.169,62.131.243.87
15.133.25.149,12.5.97.146
127.130.28.105,124.0.235.154
13.62.8.182,14.200.114.206
128.134.235.155,128.135.19.24
205.57.26.112,205.54.150.112
205.133.235.106,205.133.204.154
62.239.8.152,63.15.10.251
120.33.8.141,120.33.11.124
122.33.9.168,123.193.15.43
68.235.237.196,64.203.202.213
201.60.25.182,201.59.146.54
12.32.235.175,15.63.232.223
201.59.7.180,201.61.120.74
201.134.235.157,201.249.47.226
127.133.236.175,124.5.244.160
204.237.25.133,204.146.154.131
120.56.235.149,120.63.16.243
64.61.28.188,71.202.234.188
208.131.8.175,216.1.116.175
126.34.8.122,125.194.14.122
15.131.9.198,12.1.9.238
207.238.28.141,207.151.235.114
201.238.28.114,201.144.107.137
205.62.28.110,205.49.26.94
120.62.235.176,120.56.215.48
203.60.7.103,203.52.248.152
15.60.236.138,12.203.210.245
10.33.8.124,11.33.114.67
206.34.237.115,206.61.53.76
208.130.7.119,216.0.120.72
13.239.29.151,14.23.109.111
17.30.7.137,17.24.248.231
125.60.29.181,126.212.109.75
60.34.235.103,60.194.204.87
60.59.28.101,60.221.29.173
123.237.9.114,122.45.8.178
206.236.26.199,206.140.233.0
121.236.235.172,121.212.240.82
10.61.9.143,11.50.141.128
61.32.29.131,61.60.155.20
13.61.237.113,14.202.52.74
63.133.235.113,62.5.215.143
128.236.237.131,128.211.43.135
201.133.27.121,201.250.239.120
62.34.27.134,63.223.20.113
205.61.235.109,205.50.12.99
66.56.5.142,68.220.132.241
17.237.9.114,17.210.142.118
10.31.28.135,11.30.234.239
122.236.6.154,123.107.134.229
67.238.25.108,69.208.149.156
16.31.27.127,16.224.232.128
64.64.5.194,71.191.250.69
70.64.6.117,66.128.249.181
201.237.27.185,201.146.152.184
125.60.25.113,126.212.106.181
61.31.235.116,61.22.44.179
122.130.236.103,123.0.243.160
63.58.235.114,62.196.44.182
203.133.5.155,203.133.122.231
66.63.9.109,68.216.140.173
129.30.25.108,129.25.157.108
16.237.8.106,16.18.138.89
62.62.237.200,63.206.210.185
65.56.25.139,70.200.228.231
61.33.26.139,61.61.26.151
121.134.29.171,121.135.146.212
67.30.5.181,69.31.132.202
201.56.236.163,201.63.50.219
203.31.7.187,203.24.248.196
16.35.25.122,16.220.237.70
60.64.7.173,60.191.7.82
126.30.9.176,125.231.115.182
125.237.29.114,126.74.154.77
14.64.26.172,13.124.105.83
16.133.6.111,16.122.134.80
203.60.25.182,203.52.236.73
125.64.28.142,126.188.226.129
126.235.27.184,125.118.227.196
126.237.7.192,125.114.135.203
208.63.8.108,216.192.245.172
209.35.27.163,217.62.228.171
123.33.29.154,122.222.235.101
128.33.5.126,128.61.5.65
11.56.26.140,10.203.153.18
62.57.27.140,63.202.155.125
17.62.7.185,17.57.248.184
204.56.29.176,204.51.20.53
13.63.27.175,14.201.24.32
12.58.28.115,15.41.234.112
69.64.29.140,65.124.154.227
11.30.29.197,10.239.98.82
202.30.5.103,202.31.5.111
209.134.29.153,217.134.154.24
62.64.26.150,63.191.237.105
13.59.5.182,14.207.123.201
16.63.5.196,16.206.133.27
60.31.6.142,60.232.134.225
70.60.6.104,66.220.249.168
62.57.237.199,63.202.43.215
11.60.27.146,10.204.227.105
68.56.5.138,64.47.250.9
66.60.237.142,68.219.50.1
123.31.29.120,122.225.107.123
129.133.7.104,129.250.248.151
202.238.6.199,202.176.121.55
206.32.25.172,206.63.20.83
10.132.8.151,11.251.112.239
11.57.25.180,10.202.234.53
16.34.235.170,16.221.239.214
120.238.26.135,120.177.30.135
126.62.236.149,125.217.235.18
64.132.7.189,71.4.135.67
122.235.28.182,123.111.108.182
70.235.235.170,66.47.243.213
204.61.27.107,204.53.28.91
129.60.9.185,129.44.10.70
63.61.9.170,62.194.137.38
60.56.8.110,60.223.11.161
15.235.5.192,12.118.250.247
16.58.237.107,16.202.213.148
70.131.28.119,66.127.107.176
66.59.5.121,68.222.133.121
125.132.8.168,126.4.10.167
200.239.236.176,200.40.21.75
70.64.28.177,66.128.229.75
206.130.236.113,206.255.13.178
205.238.6.140,205.246.6.227
123.131.29.181,122.126.155.179
67.33.9.175,69.61.116.32
203.62.29.163,203.55.148.92
209.61.235.144,217.42.12.138
69.235.5.115,65.149.122.139
65.60.8.103,70.204.118.104
11.57.9.137,10.202.244.233
129.32.6.120,129.60.134.69
120.58.6.165,120.60.249.35
124.133.9.190,127.133.15.65
68.235.25.105,64.203.21.167
205.31.9.192,205.30.140.206
11.59.237.176,10.200.19.73
121.235.9.123,121.209.114.123
208.133.5.168,216.5.123.170
205.130.6.170,205.128.134.166
10.131.27.166,11.254.239.214
65.63.29.191,70.207.98.191
70.59.8.184,66.218.139.57
61.239.236.170,61.239.203.38
60.133.29.139,60.122.234.247
204.59.25.128,204.48.150.151
206.132.8.132,206.251.243.5
62.55.237.197,63.198.51.228
127.31.7.126,124.225.7.129
122.132.7.154,123.4.248.249
69.236.29.182,65.147.99.182
17.133.9.128,17.133.14.138
62.55.9.111,63.198.247.111
202.237.235.122,202.178.43.122
15.239.27.101,12.112.144.148
129.57.8.199,129.41.116.231
205.30.8.104,205.31.118.88
12.63.236.154,15.47.242.230
125.32.6.186,126.192.249.70
209.32.236.200,217.60.205.118
70.235.27.155,66.47.16.27
15.57.27.177,12.205.28.74
63.56.236.178,62.199.244.178
207.235.9.118,207.145.14.118
206.31.8.194,206.17.114.229
204.60.235.156,204.52.19.3
62.238.28.157,63.14.146.130
121.130.7.104,121.129.7.100
128.239.26.158,128.209.105.126
61.134.26.177,61.134.22.177
63.56.7.148,62.199.120.234
207.56.25.100,207.48.96.108
66.239.8.124,68.105.119.131
202.134.235.101,202.248.15.171
11.131.5.195,10.0.251.175
60.30.7.177,60.233.7.206
201.133.28.156,201.250.234.156
204.239.5.158,204.145.5.129
124.60.29.157,127.52.21.227
15.131.28.127,12.1.27.191
204.35.6.200,204.33.121.88
120.235.236.104,120.180.12.100
121.238.29.185,121.215.21.69
62.62.27.180,63.206.20.203
124.236.27.109,127.203.236.156
121.133.8.116,121.133.10.74
126.31.7.145,125.230.135.235
12.33.236.169,15.62.53.43
122.31.28.129,123.224.237.106
206.133.25.126,206.250.154.65
202.237.6.110,202.178.134.110
123.56.5.127,122.204.132.127
120.62.8.125,120.56.119.189
209.130.5.129,217.128.4.227
65.237.25.165,70.77.96.219
66.61.8.155,68.218.142.248
202.32.25.167,202.32.24.95
127.130.7.152,124.0.248.100
10.132.25.104,11.251.110.100
15.62.7.157,12.201.135.157
205.59.29.130,205.52.235.158
68.131.235.116,64.128.51.140
208.31.7.185,216.231.7.199
204.235.29.194,204.151.107.49
203.30.26.157,203.25.150.252
65.239.26.195,70.79.98.159
65.133.235.115,70.5.207.112
201.31.29.168,201.31.99.168
11.32.29.131,10.220.229.108
202.236.6.200,202.179.121.118
68.239.235.107,64.207.247.91
120.32.28.106,120.32.148.105
68.35.25.193,64.62.237.134
16.132.7.103,16.123.135.96
61.239.29.135,61.239.106.143
128.56.25.100,128.47.158.157
123.132.8.136,122.123.142.150
125.237.26.131,126.74.157.7
205.32.9.132,205.32.119.27
64.59.26.156,71.204.146.131
123.134.7.170,122.120.7.42
17.58.6.193,17.63.121.7
206.33.29.100,206.62.226.156
126.62.29.124,125.217.100.67
122.235.6.118,123.111.121.182
10.63.9.188,11.48.244.67
207.63.237.159,207.54.19.255
60.34.6.101,60.194.121.163
14.235.26.137,13.207.29.105
202.131.25.146,202.252.159.18
68.34.28.173,64.63.108.162
11.132.26.172,10.4.229.44
128.236.236.153,128.211.42.228
60.34.25.142,60.194.98.110
205.237.7.146,205.245.7.113
126.35.26.104,125.195.30.107
12.64.6.198,15.67.249.102
15.30.237.108,12.231.45.93
125.131.6.194,126.0.249.9
16.62.237.198,16.207.245.254
62.34.28.110,63.223.18.94
207.55.5.171,207.56.251.40
205.56.6.159,205.55.6.224
123.64.25.115,122.128.226.143
69.133.8.159,65.250.240.255
120.237.27.161,120.178.224.83
15.130.237.161,12.0.52.212
122.239.26.166,123.105.105.33
207.64.8.123,207.67.14.123
14.238.235.154,13.201.48.5
123.236.8.190,122.44.142.193
204.55.235.143,204.56.47.255
10.237.25.139,11.181.102.228
17.238.5.188,17.209.5.195
202.236.29.181,202.179.98.179
12.131.27.106,15.130.231.154
124.236.5.172,127.203.250.34
126.57.236.177,125.221.211.72
209.131.25.155,217.129.19.120
206.236.27.138,206.140.232.138
68.130.7.189,64.129.120.194
11.30.236.128,10.239.235.27
124.56.6.171,127.48.134.215
64.55.237.110,71.199.242.110
201.236.236.189,201.147.44.189
200.58.7.121,200.222.248.185
11.61.28.184,10.205.19.70
66.61.7.103,68.218.135.159
205.33.236.101,205.33.202.90
62.235.27.119,63.10.155.79
60.60.7.197,60.219.7.213
129.63.6.121,129.46.249.132
127.64.7.164,124.191.7.211
121.238.236.176,121.215.213.78
68.237.5.166,64.205.122.217
14.237.235.141,13.202.19.13
207.58.236.153,207.51.44.230
124.236.29.194,127.203.234.17
16.236.8.113,16.19.243.143
14.64.29.138,13.124.108.153
12.63.28.109,15.47.109.162
206.61.28.132,206.34.157.18
204.30.235.152,204.24.44.100
62.130.27.146,63.126.159.242
14.133.27.181,13.133.19.50
128.134.28.100,128.135.226.82
128.236.25.113,128.211.151.115
207.131.25.161,207.255.103.220
63.56.29.140,62.199.100.2
208.31.9.145,216.231.15.105
203.56.236.106,203.51.52.89
67.131.29.117,69.128.148.114
205.235.28.144,205.243.26.151
10.55.237.174,11.57.203.81
64.235.28.115,71.73.108.76
70.130.5.106,66.126.250.106
62.237.26.183,63.13.98.176
66.130.25.122,68.0.17.134
208.35.235.142,216.223.247.1
208.30.8.147,216.230.245.115
14.60.26.135,13.35.230.135
204.64.25.200,204.124.109.170
122.239.6.183,123.105.121.48
207.61.235.132,207.53.236.3
205.32.237.143,205.32.210.224
207.61.29.156,207.53.98.156
209.35.5.174,217.62.251.46
62.236.6.136,63.12.134.231
66.57.6.191,68.221.121.63
63.30.6.129,62.225.134.140
204.134.5.196,204.248.133.125
209.134.26.165,217.134.157.36
70.62.25.165,66.223.101.163
203.131.25.200,203.131.111.187
62.130.9.154,63.126.136.101
209.62.28.159,217.41.147.31
65.134.29.150,70.6.99.22
64.58.27.198,71.205.151.230
127.133.25.189,124.5.106.67
65.63.235.132,70.207.207.234
15.130.28.136,12.0.229.5
61.34.9.161,61.62.10.42
203.61.9.136,203.53.12.139
62.130.8.121,63.126.137.184
66.35.27.189,68.195.108.66
69.57.29.158,65.38.154.97
61.132.28.192,61.132.146.149
207.239.236.151,207.150.19.16
68.235.29.190,64.203.19.62
68.55.29.162,64.38.237.42
65.62.5.177,70.206.251.205
63.31.28.152,62.224.227.103
69.130.7.156,65.252.135.29
200.64.8.147,200.188.141.112
207.30.236.124,207.30.51.131
68.58.7.170,64.44.135.86
13.34.25.102,14.221.19.89
65.31.27.175,70.233.111.208
207.133.237.168,207.250.18.40
17.134.8.113,17.134.9.183
207.238.26.200,207.151.238.234
63.235.9.101,62.82.245.82
204.31.25.127,204.25.96.191
206.239.27.134,206.143.27.1
124.238.29.148,127.201.18.148
68.64.7.124,64.67.120.125
61.30.9.157,61.23.113.130
65.237.236.142,70.77.243.30
207.237.25.198,207.149.102.190
65.34.7.164,70.220.120.44
208.56.27.142,216.199.104.145
15.31.9.127,12.230.244.191
64.64.27.200,71.191.231.232
15.237.7.186,12.114.135.185
127.236.28.113,124.75.226.118
69.31.5.198,65.23.4.137
65.33.28.163,70.222.228.212
123.56.29.153,122.204.154.4
10.34.28.122,11.35.237.186
70.57.29.155,66.217.26.120
123.130.236.144,122.127.212.136
200.238.236.193,200.41.13.67
121.238.8.127,121.215.10.127
127.56.29.190,124.207.29.65
209.238.235.145,217.240.247.112
14.131.25.168,13.128.228.91
67.32.28.148,69.60.28.236
205.34.236.174,205.35.243.33
17.63.25.117,17.56.152.141
15.132.5.182,12.4.132.49
65.35.7.179,70.221.120.207
200.33.237.184,200.193.234.199
200.239.5.113,200.40.133.115
11.30.9.191,10.239.115.192
13.131.28.137,14.124.236.231
121.61.9.146,121.61.8.238
17.133.5.146,17.133.5.233
60.132.237.170,60.123.20.37
17.60.29.128,17.59.235.143
125.130.5.131,126.1.5.227
202.63.29.185,202.57.28.57
121.132.27.120,121.132.99.184
60.239.28.165,60.22.237.45
67.34.7.104,69.63.248.150
207.134.26.104,207.248.25.170
64.57.8.116,71.206.247.179
201.35.27.153,201.32.156.25
70.130.9.100,66.126.246.147
204.61.26.108,204.53.29.163
202.57.6.109,202.62.134.92
65.64.7.188,70.128.135.60
61.238.9.104,61.238.244.164
205.130.235.105,205.128.47.167
15.62.26.177,12.201.158.179
123.58.8.106,122.207.112.105
12.30.235.104,15.30.240.148
121.236.6.173,121.212.6.162
64.61.7.144,71.202.248.108
206.57.28.134,206.37.27.105
127.63.235.178,124.201.208.182
64.30.235.153,71.233.11.27
14.237.8.128,13.202.140.247
127.130.27.182,124.0.239.182
204.63.9.176,204.54.241.200
201.239.235.127,201.145.207.191
129.132.29.186,129.251.147.198
12.33.26.107,15.62.146.88
17.235.236.133,17.213.236.234
17.61.236.150,17.58.12.246
127.30.29.118,124.224.237.113
129.60.8.197,129.44.11.125
66.56.9.179,68.220.136.207
201.235.6.182,201.151.6.201
200.235.25.144,200.44.147.19
121.56.28.143,121.56.109.15
125.133.25.100,126.5.107.155
12.132.235.167,15.132.240.47
124.32.7.140,127.35.248.29
13.35.9.133,14.220.143.133
129.59.6.116,129.42.249.141
126.239.5.154,125.112.133.230
205.64.28.117,205.127.108.114
61.32.25.144,61.60.159.236
121.60.28.146,121.60.18.146
62.130.6.191,63.126.134.192
61.130.27.102,61.130.159.110
16.130.29.160,16.124.146.219
129.132.8.183,129.251.141.72
62.34.29.124,63.223.19.131
13.33.235.179,14.222.40.207
203.56.28.100,203.51.157.148
17.61.28.168,17.58.156.214
128.33.237.118,128.61.210.78
126.130.26.173,125.1.106.220
65.58.26.136,70.203.149.101
209.31.235.123,217.16.20.123
207.134.5.135,207.248.4.16
206.131.25.133,206.254.155.12
206.62.236.117,206.32.50.116
201.64.6.194,201.124.249.114
207.32.7.161,207.32.7.167
68.33.27.139,64.61.103.103
126.61.235.168,125.218.51.168
13.57.236.195,14.205.244.140
124.31.26.123,127.17.110.71
66.237.29.105,68.106.155.106
13.236.27.163,14.20.16.43
202.132.237.152,202.251.244.100
200.133.29.169,200.122.229.214
63.133.29.136,62.5.26.154
15.58.8.100,12.207.119.171
122.58.6.163,123.218.249.39
63.132.236.125,62.4.10.66
126.57.29.137,125.221.100.134
201.34.27.200,201.33.155.118
14.32.28.122,13.63.147.185
206.134.236.187,206.248.18.196
123.131.27.129,122.126.159.28
69.60.237.121,65.35.10.69
208.60.29.112,216.195.29.179
122.33.236.105,123.193.236.102
13.32.29.162,14.223.229.90
127.64.235.156,124.191.240.131
62.62.235.156,63.206.212.124
124.237.25.179,127.202.239.204
13.30.235.200,14.231.12.234
64.58.7.121,71.205.135.132
207.30.9.129,207.30.241.16
64.55.5.126,71.199.4.126
127.131.237.180,124.1.211.180
17.133.236.138,17.133.211.26
121.57.28.170,121.57.27.37
209.30.9.150,217.17.138.137
202.132.29.169,202.251.99.212
127.33.237.175,124.222.10.80
68.31.29.151,64.23.26.112
61.133.235.138,61.133.235.21
207.63.7.102,207.54.248.174
14.238.27.183,13.201.232.48
200.133.5.142,200.122.251.1
66.33.9.138,68.193.119.22
12.56.236.107,15.43.10.100
205.237.235.115,205.245.215.76
202.32.8.151,202.32.9.112
207.31.8.193,207.31.14.155
128.30.29.116,128.23.100.180
15.32.8.161,12.220.242.174
61.130.26.149,61.130.158.138
12.33.25.117,15.62.144.115
62.61.27.145,63.205.108.239
17.131.6.173,17.130.134.221
17.133.25.164,17.133.28.92
129.35.27.130,129.63.27.242
123.31.26.168,122.225.110.217
13.132.236.200,14.123.237.70
17.56.27.143,17.60.20.15
209.31.28.138,217.16.235.102
200.63.5.122,200.216.133.134
12.131.9.183,15.130.244.55
204.239.7.120,204.145.7.122
67.133.237.142,69.133.212.126
69.35.9.183,65.60.140.48
202.61.26.133,202.58.153.107
126.59.6.176,125.223.121.78
205.32.7.155,205.32.120.123
62.31.5.180,63.224.132.203
15.61.7.175,12.202.248.223
64.30.25.193,71.233.148.120
126.237.6.164,125.114.134.213
62.64.29.171,63.191.235.167
128.239.236.102,128.209.236.89
120.63.9.148,120.57.119.114
64.31.26.181,71.232.157.50
122.63.27.142,123.223.108.14
205.133.237.173,205.133.203.210
120.57.7.110,120.62.248.97
68.31.9.132,64.23.8.5
206.134.235.101,206.248.23.91
128.63.26.172,128.40.230.173
69.239.9.156,65.144.138.227
201.238.5.145,201.144.122.139
17.33.235.120,17.34.19.186
202.59.25.158,202.61.108.30
122.64.7.104,123.188.135.88
67.55.26.108,69.40.230.83
208.133.26.109,216.5.109.146
68.60.7.144,64.43.7.23
203.235.29.188,203.243.109.66
209.237.235.157,217.242.8.99
17.55.6.106,17.54.134.101
201.130.235.160,201.255.55.160
13.62.25.125,14.200.108.130
126.31.8.199,125.230.142.159
66.134.25.184,68.6.107.57
124.62.7.146,127.54.7.246
13.35.25.118,14.220.149.118
68.58.5.153,64.44.133.101
125.134.25.112,126.7.156.117
121.55.236.156,121.55.210.253
62.64.236.183,63.191.21.79
62.239.28.150,63.15.19.110
60.57.27.114,60.222.235.177
129.58.235.197,129.43.48.154
16.63.29.116,16.206.146.178
69.61.6.106,65.34.134.89
129.32.26.151,129.60.154.247
204.131.8.105,204.253.12.90
62.237.28.154,63.13.100.249
16.61.236.112,16.205.242.78
65.237.9.186,70.77.117.58
129.134.235.192,129.249.43.16
66.30.9.176,68.233.139.177
67.62.236.149,69.32.235.107
126.235.235.131,125.118.20.20
207.33.5.196,207.33.5.52
16.56.29.186,16.200.19.70
11.130.7.143,10.1.120.0
202.33.235.198,202.33.207.166
206.239.5.183,206.143.5.55
205.59.8.173,205.52.245.44
123.32.26.139,122.223.238.155
70.61.5.127,66.221.5.191
128.34.28.196,128.63.29.12
66.238.7.146,68.104.120.238
70.64.29.131,66.128.228.116
202.130.7.102,202.253.135.110
65.131.29.104,70.3.26.107
11.33.25.156,10.221.17.98
206.33.237.123,206.62.52.187
200.59.8.176,200.223.9.53
201.236.5.187,201.147.251.59
120.59.8.189,120.61.14.189
65.134.28.146,70.6.98.246
204.63.5.168,204.54.250.36
67.61.7.149,69.34.248.117
68.64.8.140,64.67.114.130
67.239.236.166,69.209.236.169
207.56.236.161,207.48.236.222
206.34.25.110,206.61.155.81
70.239.237.150,66.41.202.105
206.58.236.194,206.39.19.37
11.64.6.114,10.128.134.73
208.61.8.164,216.194.246.211
13.56.235.174,14.204.20.161
121.32.8.171,121.32.243.43
70.34.27.137,66.195.232.25
129.134.236.115,129.249.45.136
69.62.29.120,65.32.148.120
121.236.26.192,121.212.18.218
205.34.235.169,205.35.244.89
201.35.7.194,201.32.135.25
62.62.8.115,63.206.8.116
129.239.6.126,129.136.249.129
14.61.6.111,13.34.134.80
12.61.7.108,15.45.120.146
206.30.237.124,206.16.242.125
125.239.8.160,126.73.118.217
121.32.237.117,121.32.10.138
67.132.237.169,69.132.13.88
16.63.237.130,16.206.10.25
68.55.8.177,64.38.245.52
125.235.25.107,126.78.152.148
200.55.237.109,200.215.210.93
61.63.6.191,61.33.121.64
68.33.26.100,64.61.102.84
10.130.25.121,11.255.29.121
204.58.235.109,204.49.48.109
204.131.7.183,204.253.7.176
10.58.5.122,11.52.250.121
201.131.9.136,201.254.241.101
64.62.237.134,71.200.18.118
127.32.9.116,124.223.117.77
66.55.236.151,68.215.210.240
66.133.6.160,68.5.6.213
63.33.7.172,62.222.135.210
204.239.237.132,204.145.244.114
209.62.8.104,217.41.137.169
206.60.5.124,206.35.251.125
123.62.9.153,122.200.13.103
69.31.28.173,65.23.19.82
69.235.236.102,65.149.236.110
12.55.7.136,15.38.135.116
16.131.9.165,16.125.114.213
201.132.27.122,201.251.19.133
124.33.25.116,127.34.225.141
66.33.25.188,68.193.96.66
124.34.26.109,127.33.153.146
127.131.7.113,124.1.7.114
66.31.235.152,68.232.16.25
61.55.9.118,61.40.246.118
209.30.237.103,217.17.19.103
202.31.25.182,202.30.154.73
60.63.27.100,60.216.152.101
17.130.8.168,17.131.142.165
204.61.237.163,204.53.205.208
13.58.236.191,14.206.43.64
204.61.25.106,204.53.31.90
15.64.236.128,12.188.204.248
16.62.6.149,16.207.6.139
127.235.26.178,124.78.238.177
205.58.236.142,205.53.244.142
121.60.6.115,121.60.6.119
123.30.27.193,122.224.156.41
13.35.7.199,14.220.135.56
65.235.235.133,70.72.52.26
128.57.9.169,128.46.141.91
126.237.5.100,125.114.133.101
14.58.28.194,13.38.26.154
123.34.8.171,122.220.10.168
13.134.6.104,14.120.121.167
122.57.236.178,123.217.212.201
65.61.28.136,70.205.21.5
70.64.26.170,66.128.226.169
17.235.7.104,17.213.120.150
207.34.29.182,207.35.229.73
201.60.28.168,201.59.149.89
12.59.235.149,15.40.51.12
207.31.25.129,207.31.31.5
127.236.6.137,124.75.249.102
13.60.29.186,14.203.149.198
122.238.9.187,123.104.114.56
127.132.28.109,124.4.235.172
62.32.28.153,63.220.155.123
202.60.6.168,202.59.249.42
66.30.236.194,68.233.52.137
123.61.9.158,122.202.143.129
204.134.26.152,204.248.157.123
67.133.26.107,69.133.25.151
61.31.5.193,61.22.250.51
64.58.9.140,71.205.137.28
207.131.8.110,207.255.115.158
124.64.5.199,127.64.132.152
17.62.28.132,17.57.229.109
123.59.9.117,122.206.141.138
121.59.8.166,121.58.247.94
60.57.28.170,60.222.237.90
124.33.29.144,127.34.228.138
17.60.9.122,17.59.240.185
13.58.5.158,14.206.132.97
203.58.6.108,203.48.6.82
128.32.5.103,128.60.133.175
67.132.26.135,69.132.233.111
65.56.26.112,70.200.230.72
65.34.29.116,70.220.98.115
127.60.25.123,124.203.228.71
202.35.7.192,202.34.135.53
62.63.6.127,63.207.121.128
69.133.236.164,65.250.43.37
68.32.27.137,64.60.224.119
121.132.29.159,121.132.101.127
201.58.28.158,201.60.226.225
206.57.7.136,206.37.7.107
121.132.9.173,121.132.119.173
16.60.236.183,16.204.245.72
120.56.28.100,120.63.234.101
61.32.9.137,61.60.143.235
15.60.28.187,12.203.21.71
15.55.28.168,12.198.156.218
61.235.9.155,61.233.15.100
15.133.9.142,12.5.119.225
129.62.7.193,129.47.135.44
17.35.236.150,17.32.51.14
202.32.9.106,202.32.8.89
70.56.28.157,66.216.146.131
68.31.27.106,64.23.31.106
124.64.29.116,127.64.155.77
68.133.5.174,64.133.122.94
129.132.7.199,129.251.135.176
