13.41.107.98,14.55.25.132
66.43.234.32,70.236.29.160
205.54.132.172,205.57.5.163
10.74.52.104,11.237.236.103
201.255.50.6,201.130.237.200
126.7.140.135,125.134.8.153
216.196.20.166,208.59.235.166
11.250.132.61,10.133.5.192
60.193.17.146,60.33.26.100
12.188.205.219,15.64.237.171
63.198.227.77,62.55.28.177
16.220.239.117,16.35.27.148
63.224.137.64,62.31.9.127
11.35.248.75,10.34.7.116
14.203.133.153,13.60.5.134
66.47.17.69,70.235.26.184
16.121.148.90,16.134.29.100
71.6.146.236,64.134.28.148
16.121.144.2,16.134.27.157
13.124.234.0,14.64.237.135
124.203.248.168,127.60.7.105
62.131.243.87,63.64.236.169
12.5.97.146,15.133.25.149
124.0.235.154,127.130.28.105
14.200.114.206,13.62.8.182
128.135.19.24,128.134.235.155
205.54.150.112,205.57.26.112
205.133.204.154,205.133.235.106
63.15.10.251,62.239.8.152
120.33.11.124,120.33.8.141
123.193.15.43,122.33.9.168
64.203.202.213,68.235.237.196
201.59.146.54,201.60.25.182
15.63.232.223,12.32.235.175
201.61.120.74,201.59.7.180
201.249.47.226,201.134.235.157
124.5.244.160,127.133.236.175
204.146.154.131,204.237.25.133
120.63.16.243,120.56.235.149
71.202.234.188,64.61.28.188
216.1.116.175,208.131.8.175
125.194.14.122,126.34.8.122
12.1.9.238,15.131.9.198
207.151.235.114,207.238.28.141
201.144.107.137,201.238.28.114
205.49.26.94,205.62.28.110
120.56.215.48,120.62.235.176
203.52.248.152,203.60.7.103
12.203.210.245,15.60.236.138
11.33.114.67,10.33.8.124
206.61.53.76,206.34.237.115
216.0.120.72,208.130.7.119
14.23.109.111,13.239.29.151
17.24.248.231,17.30.7.137
126.212.109.75,125.60.29.181
60.194.204.87,60.34.235.103
60.221.29.173,60.59.28.101
122.45.8.178,123.237.9.114
206.140.233.0,206.236.26.199
121.212.240.82,121.236.235.172
11.50.141.128,10.61.9.143
61.60.155.20,61.32.29.131
14.202.52.74,13.61.237.113
62.5.215.143,63.133.235.113
128.211.43.135,128.236.237.131
201.250.239.120,201.133.27.121
63.223.20.113,62.34.27.134
205.50.12.99,205.61.235.109
68.220.132.241,66.56.5.142
17.210.142.118,17.237.9.114
11.30.234.239,10.31.28.135
123.107.134.229,122.236.6.154
69.208.149.156,67.238.25.108
16.224.232.128,16.31.27.127
71.191.250.69,64.64.5.194
66.128.249.181,70.64.6.117
201.146.152.184,201.237.27.185
126.212.106.181,125.60.25.113
61.22.44.179,61.31.235.116
123.0.243.160,122.130.236.103
62.196.44.182,63.58.235.114
203.133.122.231,203.133.5.155
68.216.140.173,66.63.9.109
129.25.157.108,129.30.25.108
16.18.138.89,16.237.8.106
63.206.210.185,62.62.237.200
70.200.228.231,65.56.25.139
61.61.26.151,61.33.26.139
121.135.146.212,121.134.29.171
69.31.132.202,67.30.5.181
201.63.50.219,201.56.236.163
203.24.248.196,203.31.7.187
16.220.237.70,16.35.25.122
60.191.7.82,60.64.7.173
125.231.115.182,126.30.9.176
126.74.154.77,125.237.29.114
13.124.105.83,14.64.26.172
16.122.134.80,16.133.6.111
203.52.236.73,203.60.25.182
126.188.226.129,125.64.28.142
125.118.227.196,126.235.27.184
125.114.135.203,126.237.7.192
216.192.245.172,208.63.8.108
217.62.228.171,209.35.27.163
122.222.235.101,123.33.29.154
128.61.5.65,128.33.5.126
10.203.153.18,11.56.26.140
63.202.155.125,62.57.27.140
17.57.248.184,17.62.7.185
204.51.20.53,204.56.29.176
14.201.24.32,13.63.27.175
15.41.234.112,12.58.28.115
65.124.154.227,69.64.29.140
10.239.98.82,11.30.29.197
202.31.5.111,202.30.5.103
217.134.154.24,209.134.29.153
63.191.237.105,62.64.26.150
14.207.123.201,13.59.5.182
16.206.133.27,16.63.5.196
60.232.134.225,60.31.6.142
66.220.249.168,70.60.6.104
63.202.43.215,62.57.237.199
10.204.227.105,11.60.27.146
64.47.250.9,68.56.5.138
68.219.50.1,66.60.237.142
122.225.107.123,123.31.29.120
129.250.248.151,129.133.7.104
202.176.121.55,202.238.6.199
206.63.20.83,206.32.25.172
11.251.112.239,10.132.8.151
10.202.234.53,11.57.25.180
16.221.239.214,16.34.235.170
120.177.30.135,120.238.26.135
125.217.235.18,126.62.236.149
71.4.135.67,64.132.7.189
123.111.108.182,122.235.28.182
66.47.243.213,70.235.235.170
204.53.28.91,204.61.27.107
129.44.10.70,129.60.9.185
62.194.137.38,63.61.9.170
60.223.11.161,60.56.8.110
12.118.250.247,15.235.5.192
16.202.213.148,16.58.237.107
66.127.107.176,70.131.28.119
68.222.133.121,66.59.5.121
126.4.10.167,125.132.8.168
200.40.21.75,200.239.236.176
66.128.229.75,70.64.28.177
206.255.13.178,206.130.236.113
205.246.6.227,205.238.6.140
122.126.155.179,123.131.29.181
69.61.116.32,67.33.9.175
203.55.148.92,203.62.29.163
217.42.12.138,209.61.235.144
65.149.122.139,69.235.5.115
70.204.118.104,65.60.8.103
10.202.244.233,11.57.9.137
129.60.134.69,129.32.6.120
120.60.249.35,120.58.6.165
127.133.15.65,124.133.9.190
64.203.21.167,68.235.25.105
205.30.140.206,205.31.9.192
10.200.19.73,11.59.237.176
121.209.114.123,121.235.9.123
216.5.123.170,208.133.5.168
205.128.134.166,205.130.6.170
11.254.239.214,10.131.27.166
70.207.98.191,65.63.29.191
66.218.139.57,70.59.8.184
61.239.203.38,61.239.236.170
60.122.234.247,60.133.29.139
204.48.150.151,204.59.25.128
206.251.243.5,206.132.8.132
63.198.51.228,62.55.237.197
124.225.7.129,127.31.7.126
123.4.248.249,122.132.7.154
65.147.99.182,69.236.29.182
17.133.14.138,17.133.9.128
63.198.247.111,62.55.9.111
202.178.43.122,202.237.235.122
12.112.144.148,15.239.27.101
129.41.116.231,129.57.8.199
205.31.118.88,205.30.8.104
15.47.242.230,12.63.236.154
126.192.249.70,125.32.6.186
217.60.205.118,209.32.236.200
66.47.16.27,70.235.27.155
12.205.28.74,15.57.27.177
62.199.244.178,63.56.236.178
207.145.14.118,207.235.9.118
206.17.114.229,206.31.8.194
204.52.19.3,204.60.235.156
63.14.146.130,62.238.28.157
121.129.7.100,121.130.7.104
128.209.105.126,128.239.26.158
61.134.22.177,61.134.26.177
62.199.120.234,63.56.7.148
207.48.96.108,207.56.25.100
68.105.119.131,66.239.8.124
202.248.15.171,202.134.235.101
10.0.251.175,11.131.5.195
60.233.7.206,60.30.7.177
201.250.234.156,201.133.28.156
204.145.5.129,204.239.5.158
127.52.21.227,124.60.29.157
12.1.27.191,15.131.28.127
204.33.121.88,204.35.6.200
120.180.12.100,120.235.236.104
121.215.21.69,121.238.29.185
63.206.20.203,62.62.27.180
127.203.236.156,124.236.27.109
121.133.10.74,121.133.8.116
125.230.135.235,126.31.7.145
15.62.53.43,12.33.236.169
123.224.237.106,122.31.28.129
206.250.154.65,206.133.25.126
202.178.134.110,202.237.6.110
122.204.132.127,123.56.5.127
120.56.119.189,120.62.8.125
217.128.4.227,209.130.5.129
70.77.96.219,65.237.25.165
68.218.142.248,66.61.8.155
202.32.24.95,202.32.25.167
124.0.248.100,127.130.7.152
11.251.110.100,10.132.25.104
12.201.135.157,15.62.7.157
205.52.235.158,205.59.29.130
64.128.51.140,68.131.235.116
216.231.7.199,208.31.7.185
204.151.107.49,204.235.29.194
203.25.150.252,203.30.26.157
70.79.98.159,65.239.26.195
70.5.207.112,65.133.235.115
201.31.99.168,201.31.29.168
10.220.229.108,11.32.29.131
202.179.121.118,202.236.6.200
64.207.247.91,68.239.235.107
120.32.148.105,120.32.28.106
64.62.237.134,68.35.25.193
16.123.135.96,16.132.7.103
61.239.106.143,61.239.29.135
128.47.158.157,128.56.25.100
122.123.142.150,123.132.8.136
126.74.157.7,125.237.26.131
205.32.119.27,205.32.9.132
71.204.146.131,64.59.26.156
122.120.7.42,123.134.7.170
17.63.121.7,17.58.6.193
206.62.226.156,206.33.29.100
125.217.100.67,126.62.29.124
123.111.121.182,122.235.6.118
11.48.244.67,10.63.9.188
207.54.19.255,207.63.237.159
60.194.121.163,60.34.6.101
13.207.29.105,14.235.26.137
202.252.159.18,202.131.25.146
64.63.108.162,68.34.28.173
10.4.229.44,11.132.26.172
128.211.42.228,128.236.236.153
60.194.98.110,60.34.25.142
205.245.7.113,205.237.7.146
125.195.30.107,126.35.26.104
15.67.249.102,12.64.6.198
12.231.45.93,15.30.237.108
126.0.249.9,125.131.6.194
16.207.245.254,16.62.237.198
63.223.18.94,62.34.28.110
207.56.251.40,207.55.5.171
205.55.6.224,205.56.6.159
122.128.226.143,123.64.25.115
65.250.240.255,69.133.8.159
120.178.224.83,120.237.27.161
12.0.52.212,15.130.237.161
123.105.105.33,122.239.26.166
207.67.14.123,207.64.8.123
13.201.48.5,14.238.235.154
122.44.142.193,123.236.8.190
204.56.47.255,204.55.235.143
11.181.102.228,10.237.25.139
17.209.5.195,17.238.5.188
202.179.98.179,202.236.29.181
15.130.231.154,12.131.27.106
127.203.250.34,124.236.5.172
125.221.211.72,126.57.236.177
217.129.19.120,209.131.25.155
206.140.232.138,206.236.27.138
64.129.120.194,68.130.7.189
10.239.235.27,11.30.236.128
127.48.134.215,124.56.6.171
71.199.242.110,64.55.237.110
201.147.44.189,201.236.236.189
200.222.248.185,200.58.7.121
10.205.19.70,11.61.28.184
68.218.135.159,66.61.7.103
205.33.202.90,205.33.236.101
63.10.155.79,62.235.27.119
60.219.7.213,60.60.7.197
129.46.249.132,129.63.6.121
124.191.7.211,127.64.7.164
121.215.213.78,121.238.236.176
64.205.122.217,68.237.5.166
13.202.19.13,14.237.235.141
207.51.44.230,207.58.236.153
127.203.234.17,124.236.29.194
16.19.243.143,16.236.8.113
13.124.108.153,14.64.29.138
15.47.109.162,12.63.28.109
206.34.157.18,206.61.28.132
204.24.44.100,204.30.235.152
63.126.159.242,62.130.27.146
13.133.19.50,14.133.27.181
128.135.226.82,128.134.28.100
128.211.151.115,128.236.25.113
207.255.103.220,207.131.25.161
62.199.100.2,63.56.29.140
216.231.15.105,208.31.9.145
203.51.52.89,203.56.236.106
69.128.148.114,67.131.29.117
205.243.26.151,205.235.28.144
11.57.203.81,10.55.237.174
71.73.108.76,64.235.28.115
66.126.250.106,70.130.5.106
63.13.98.176,62.237.26.183
68.0.17.134,66.130.25.122
216.223.247.1,208.35.235.142
216.230.245.115,208.30.8.147
13.35.230.135,14.60.26.135
204.124.109.170,204.64.25.200
123.105.121.48,122.239.6.183
207.53.236.3,207.61.235.132
205.32.210.224,205.32.237.143
207.53.98.156,207.61.29.156
217.62.251.46,209.35.5.174
63.12.134.231,62.236.6.136
68.221.121.63,66.57.6.191
62.225.134.140,63.30.6.129
204.248.133.125,204.134.5.196
217.134.157.36,209.134.26.165
66.223.101.163,70.62.25.165
203.131.111.187,203.131.25.200
63.126.136.101,62.130.9.154
217.41.147.31,209.62.28.159
70.6.99.22,65.134.29.150
71.205.151.230,64.58.27.198
124.5.106.67,127.133.25.189
70.207.207.234,65.63.235.132
12.0.229.5,15.130.28.136
61.62.10.42,61.34.9.161
203.53.12.139,203.61.9.136
63.126.137.184,62.130.8.121
68.195.108.66,66.35.27.189
65.38.154.97,69.57.29.158
61.132.146.149,61.132.28.192
207.150.19.16,207.239.236.151
64.203.19.62,68.235.29.190
64.38.237.42,68.55.29.162
70.206.251.205,65.62.5.177
62.224.227.103,63.31.28.152
65.252.135.29,69.130.7.156
200.188.141.112,200.64.8.147
207.30.51.131,207.30.236.124
64.44.135.86,68.58.7.170
14.221.19.89,13.34.25.102
70.233.111.208,65.31.27.175
207.250.18.40,207.133.237.168
17.134.9.183,17.134.8.113
207.151.238.234,207.238.26.200
62.82.245.82,63.235.9.101
204.25.96.191,204.31.25.127
206.143.27.1,206.239.27.134
127.201.18.148,124.238.29.148
64.67.120.125,68.64.7.124
61.23.113.130,61.30.9.157
70.77.243.30,65.237.236.142
207.149.102.190,207.237.25.198
70.220.120.44,65.34.7.164
216.199.104.145,208.56.27.142
12.230.244.191,15.31.9.127
71.191.231.232,64.64.27.200
12.114.135.185,15.237.7.186
124.75.226.118,127.236.28.113
65.23.4.137,69.31.5.198
70.222.228.212,65.33.28.163
122.204.154.4,123.56.29.153
11.35.237.186,10.34.28.122
66.217.26.120,70.57.29.155
122.127.212.136,123.130.236.144
200.41.13.67,200.238.236.193
121.215.10.127,121.238.8.127
124.207.29.65,127.56.29.190
217.240.247.112,209.238.235.145
13.128.228.91,14.131.25.168
69.60.28.236,67.32.28.148
205.35.243.33,205.34.236.174
17.56.152.141,17.63.25.117
12.4.132.49,15.132.5.182
70.221.120.207,65.35.7.179
200.193.234.199,200.33.237.184
200.40.133.115,200.239.5.113
10.239.115.192,11.30.9.191
14.124.236.231,13.131.28.137
121.61.8.238,121.61.9.146
17.133.5.233,17.133.5.146
60.123.20.37,60.132.237.170
17.59.235.143,17.60.29.128
126.1.5.227,125.130.5.131
202.57.28.57,202.63.29.185
121.132.99.184,121.132.27.120
60.22.237.45,60.239.28.165
69.63.248.150,67.34.7.104
207.248.25.170,207.134.26.104
71.206.247.179,64.57.8.116
201.32.156.25,201.35.27.153
66.126.246.147,70.130.9.100
204.53.29.163,204.61.26.108
202.62.134.92,202.57.6.109
70.128.135.60,65.64.7.188
61.238.244.164,61.238.9.104
205.128.47.167,205.130.235.105
12.201.158.179,15.62.26.177
122.207.112.105,123.58.8.106
15.30.240.148,12.30.235.104
121.212.6.162,121.236.6.173
71.202.248.108,64.61.7.144
206.37.27.105,206.57.28.134
124.201.208.182,127.63.235.178
71.233.11.27,64.30.235.153
13.202.140.247,14.237.8.128
124.0.239.182,127.130.27.182
204.54.241.200,204.63.9.176
201.145.207.191,201.239.235.127
129.251.147.198,129.132.29.186
15.62.146.88,12.33.26.107
17.213.236.234,17.235.236.133
17.58.12.246,17.61.236.150
124.224.237.113,127.30.29.118
129.44.11.125,129.60.8.197
68.220.136.207,66.56.9.179
201.151.6.201,201.235.6.182
200.44.147.19,200.235.25.144
121.56.109.15,121.56.28.143
126.5.107.155,125.133.25.100
15.132.240.47,12.132.235.167
127.35.248.29,124.32.7.140
14.220.143.133,13.35.9.133
129.42.249.141,129.59.6.116
125.112.133.230,126.239.5.154
205.127.108.114,205.64.28.117
61.60.159.236,61.32.25.144
121.60.18.146,121.60.28.146
63.126.134.192,62.130.6.191
61.130.159.110,61.130.27.102
16.124.146.219,16.130.29.160
129.251.141.72,129.132.8.183
63.223.19.131,62.34.29.124
14.222.40.207,13.33.235.179
203.51.157.148,203.56.28.100
17.58.156.214,17.61.28.168
128.61.210.78,128.33.237.118
125.1.106.220,126.130.26.173
70.203.149.101,65.58.26.136
217.16.20.123,209.31.235.123
207.248.4.16,207.134.5.135
206.254.155.12,206.131.25.133
206.32.50.116,206.62.236.117
201.124.249.114,201.64.6.194
207.32.7.167,207.32.7.161
64.61.103.103,68.33.27.139
125.218.51.168,126.61.235.168
14.205.244.140,13.57.236.195
127.17.110.71,124.31.26.123
68.106.155.106,66.237.29.105
14.20.16.43,13.236.27.163
202.251.244.100,202.132.237.152
200.122.229.214,200.133.29.169
62.5.26.154,63.133.29.136
12.207.119.171,15.58.8.100
123.218.249.39,122.58.6.163
62.4.10.66,63.132.236.125
125.221.100.134,126.57.29.137
201.33.155.118,201.34.27.200
13.63.147.185,14.32.28.122
206.248.18.196,206.134.236.187
122.126.159.28,123.131.27.129
65.35.10.69,69.60.237.121
216.195.29.179,208.60.29.112
123.193.236.102,122.33.236.105
14.223.229.90,13.32.29.162
124.191.240.131,127.64.235.156
63.206.212.124,62.62.235.156
127.202.239.204,124.237.25.179
14.231.12.234,13.30.235.200
71.205.135.132,64.58.7.121
207.30.241.16,207.30.9.129
71.199.4.126,64.55.5.126
124.1.211.180,127.131.237.180
17.133.211.26,17.133.236.138
121.57.27.37,121.57.28.170
217.17.138.137,209.30.9.150
202.251.99.212,202.132.29.169
124.222.10.80,127.33.237.175
64.23.26.112,68.31.29.151
61.133.235.21,61.133.235.138
207.54.248.174,207.63.7.102
13.201.232.48,14.238.27.183
200.122.251.1,200.133.5.142
68.193.119.22,66.33.9.138
15.43.10.100,12.56.236.107
205.245.215.76,205.237.235.115
202.32.9.112,202.32.8.151
207.31.14.155,207.31.8.193
128.23.100.180,128.30.29.116
12.220.242.174,15.32.8.161
61.130.158.138,61.130.26.149
15.62.144.115,12.33.25.117
63.205.108.239,62.61.27.145
17.130.134.221,17.131.6.173
17.133.28.92,17.133.25.164
129.63.27.242,129.35.27.130
122.225.110.217,123.31.26.168
14.123.237.70,13.132.236.200
17.60.20.15,17.56.27.143
217.16.235.102,209.31.28.138
200.216.133.134,200.63.5.122
15.130.244.55,12.131.9.183
204.145.7.122,204.239.7.120
69.133.212.126,67.133.237.142
65.60.140.48,69.35.9.183
202.58.153.107,202.61.26.133
125.223.121.78,126.59.6.176
205.32.120.123,205.32.7.155
63.224.132.203,62.31.5.180
12.202.248.223,15.61.7.175
71.233.148.120,64.30.25.193
125.114.134.213,126.237.6.164
63.191.235.167,62.64.29.171
128.209.236.89,128.239.236.102
120.57.119.114,120.63.9.148
71.232.157.50,64.31.26.181
123.223.108.14,122.63.27.142
205.133.203.210,205.133.237.173
120.62.248.97,120.57.7.110
64.23.8.5,68.31.9.132
206.248.23.91,206.134.235.101
128.40.230.173,128.63.26.172
65.144.138.227,69.239.9.156
201.144.122.139,201.238.5.145
17.34.19.186,17.33.235.120
202.61.108.30,202.59.25.158
123.188.135.88,122.64.7.104
69.40.230.83,67.55.26.108
216.5.109.146,208.133.26.109
64.43.7.23,68.60.7.144
203.243.109.66,203.235.29.188
217.242.8.99,209.237.235.157
17.54.134.101,17.55.6.106
201.255.55.160,201.130.235.160
14.200.108.130,13.62.25.125
125.230.142.159,126.31.8.199
68.6.107.57,66.134.25.184
127.54.7.246,124.62.7.146
14.220.149.118,13.35.25.118
64.44.133.101,68.58.5.153
126.7.156.117,125.134.25.112
121.55.210.253,121.55.236.156
63.191.21.79,62.64.236.183
63.15.19.110,62.239.28.150
60.222.235.177,60.57.27.114
129.43.48.154,129.58.235.197
16.206.146.178,16.63.29.116
65.34.134.89,69.61.6.106
129.60.154.247,129.32.26.151
204.253.12.90,204.131.8.105
63.13.100.249,62.237.28.154
16.205.242.78,16.61.236.112
70.77.117.58,65.237.9.186
129.249.43.16,129.134.235.192
68.233.139.177,66.30.9.176
69.32.235.107,67.62.236.149
125.118.20.20,126.235.235.131
207.33.5.52,207.33.5.196
16.200.19.70,16.56.29.186
10.1.120.0,11.130.7.143
202.33.207.166,202.33.235.198
206.143.5.55,206.239.5.183
205.52.245.44,205.59.8.173
122.223.238.155,123.32.26.139
66.221.5.191,70.61.5.127
128.63.29.12,128.34.28.196
68.104.120.238,66.238.7.146
66.128.228.116,70.64.29.131
202.253.135.110,202.130.7.102
70.3.26.107,65.131.29.104
10.221.17.98,11.33.25.156
206.62.52.187,206.33.237.123
200.223.9.53,200.59.8.176
201.147.251.59,201.236.5.187
120.61.14.189,120.59.8.189
70.6.98.246,65.134.28.146
204.54.250.36,204.63.5.168
69.34.248.117,67.61.7.149
64.67.114.130,68.64.8.140
69.209.236.169,67.239.236.166
207.48.236.222,207.56.236.161
206.61.155.81,206.34.25.110
66.41.202.105,70.239.237.150
206.39.19.37,206.58.236.194
10.128.134.73,11.64.6.114
216.194.246.211,208.61.8.164
14.204.20.161,13.56.235.174
121.32.243.43,121.32.8.171
66.195.232.25,70.34.27.137
129.249.45.136,129.134.236.115
65.32.148.120,69.62.29.120
121.212.18.218,121.236.26.192
205.35.244.89,205.34.235.169
201.32.135.25,201.35.7.194
63.206.8.116,62.62.8.115
129.136.249.129,129.239.6.126
13.34.134.80,14.61.6.111
15.45.120.146,12.61.7.108
206.16.242.125,206.30.237.124
126.73.118.217,125.239.8.160
121.32.10.138,121.32.237.117
69.132.13.88,67.132.237.169
16.206.10.25,16.63.237.130
64.38.245.52,68.55.8.177
126.78.152.148,125.235.25.107
200.215.210.93,200.55.237.109
61.33.121.64,61.63.6.191
64.61.102.84,68.33.26.100
11.255.29.121,10.130.25.121
204.49.48.109,204.58.235.109
204.253.7.176,204.131.7.183
11.52.250.121,10.58.5.122
201.254.241.101,201.131.9.136
71.200.18.118,64.62.237.134
124.223.117.77,127.32.9.116
68.215.210.240,66.55.236.151
68.5.6.213,66.133.6.160
62.222.135.210,63.33.7.172
204.145.244.114,204.239.237.132
217.41.137.169,209.62.8.104
206.35.251.125,206.60.5.124
122.200.13.103,123.62.9.153
65.23.19.82,69.31.28.173
65.149.236.110,69.235.236.102
15.38.135.116,12.55.7.136
16.125.114.213,16.131.9.165
201.251.19.133,201.132.27.122
127.34.225.141,124.33.25.116
68.193.96.66,66.33.25.188
127.33.153.146,124.34.26.109
124.1.7.114,127.131.7.113
68.232.16.25,66.31.235.152
61.40.246.118,61.55.9.118
217.17.19.103,209.30.237.103
202.30.154.73,202.31.25.182
60.216.152.101,60.63.27.100
17.131.142.165,17.130.8.168
204.53.205.208,204.61.237.163
14.206.43.64,13.58.236.191
204.53.31.90,204.61.25.106
12.188.204.248,15.64.236.128
16.207.6.139,16.62.6.149
124.78.238.177,127.235.26.178
205.53.244.142,205.58.236.142
121.60.6.119,121.60.6.115
122.224.156.41,123.30.27.193
14.220.135.56,13.35.7.199
70.72.52.26,65.235.235.133
128.46.141.91,128.57.9.169
125.114.133.101,126.237.5.100
13.38.26.154,14.58.28.194
122.220.10.168,123.34.8.171
14.120.121.167,13.134.6.104
123.217.212.201,122.57.236.178
70.205.21.5,65.61.28.136
66.128.226.169,70.64.26.170
17.213.120.150,17.235.7.104
207.35.229.73,207.34.29.182
201.59.149.89,201.60.28.168
15.40.51.12,12.59.235.149
207.31.31.5,207.31.25.129
124.75.249.102,127.236.6.137
14.203.149.198,13.60.29.186
123.104.114.56,122.238.9.187
124.4.235.172,127.132.28.109
63.220.155.123,62.32.28.153
202.59.249.42,202.60.6.168
68.233.52.137,66.30.236.194
122.202.143.129,123.61.9.158
204.248.157.123,204.134.26.152
69.133.25.151,67.133.26.107
61.22.250.51,61.31.5.193
71.205.137.28,64.58.9.140
207.255.115.158,207.131.8.110
127.64.132.152,124.64.5.199
17.57.229.109,17.62.28.132
122.206.141.138,123.59.9.117
121.58.247.94,121.59.8.166
60.222.237.90,60.57.28.170
127.34.228.138,124.33.29.144
17.59.240.185,17.60.9.122
14.206.132.97,13.58.5.158
203.48.6.82,203.58.6.108
128.60.133.175,128.32.5.103
69.132.233.111,67.132.26.135
70.200.230.72,65.56.26.112
70.220.98.115,65.34.29.116
124.203.228.71,127.60.25.123
202.34.135.53,202.35.7.192
63.207.121.128,62.63.6.127
65.250.43.37,69.133.236.164
64.60.224.119,68.32.27.137
121.132.101.127,121.132.29.159
201.60.226.225,201.58.28.158
206.37.7.107,206.57.7.136
121.132.119.173,121.132.9.173
16.204.245.72,16.60.236.183
120.63.234.101,120.56.28.100
61.60.143.235,61.32.9.137
12.203.21.71,15.60.28.187
12.198.156.218,15.55.28.168
61.233.15.100,61.235.9.155
12.5.119.225,15.133.9.142
129.47.135.44,129.62.7.193
17.32.51.14,17.35.236.150
202.32.8.89,202.32.9.106
66.216.146.131,70.56.28.157
64.23.31.106,68.31.27.106
127.64.155.77,124.64.29.116
64.133.122.94,68.133.5.174
129.251.135.176,129.132.7.199
